Start,End,Celle 6.Gardin4 (Celle 6) [%],Celle 6.Lys (Celle 6) [μmol],Celle 6.Regn (Celle 6) [],Celle 6.Udetemp (Celle 6) [°C],Celle 6.Udelys (Celle 6) [W/m2]
2014-01-26 07:00,2014-01-26 07:59,100.0,2000.0,0.0,-6.6,0.0
2014-01-26 08:00,2014-01-26 08:59,44.9,1.8,0.0,-6.2,2.4
2014-01-26 09:00,2014-01-26 09:59,0.0,2528.8,0.0,-6.2,35.3
2014-01-26 10:00,2014-01-26 10:59,0.0,3325.9,0.0,-6.0,109.4
2014-01-26 11:00,2014-01-26 11:59,0.0,4542.2,0.0,-5.8,152.1
2014-01-26 12:00,2014-01-26 12:59,0.0,2753.6,0.0,-6.0,107.2
2014-01-26 13:00,2014-01-26 13:59,0.0,2007.6,0.0,-6.1,87.3
2014-01-26 14:00,2014-01-26 14:59,0.0,2623.3,0.0,-6.1,41.5
2014-01-26 15:00,2014-01-26 15:59,0.0,2130.8,0.0,-6.3,16.4
2014-01-26 16:00,2014-01-26 16:59,51.6,2000.0,0.0,-6.8,0.0
2014-01-26 17:00,2014-01-26 17:59,100.0,2000.0,0.0,-6.7,0.0
2014-01-26 18:00,2014-01-26 18:59,100.0,2000.0,0.0,-7.1,0.0
2014-01-26 19:00,2014-01-26 19:59,100.0,2000.0,0.0,-8.1,0.0
2014-01-26 20:00,2014-01-26 20:59,100.0,2000.0,0.0,-9.2,0.0
2014-01-26 21:00,2014-01-26 21:59,100.0,0.0,0.0,-9.3,0.0
2014-01-26 22:00,2014-01-26 22:59,100.0,2000.0,0.0,-9.1,0.0
2014-01-26 23:00,2014-01-26 23:59,100.0,2000.0,0.0,-8.8,0.0
2014-01-27 00:00,2014-01-27 00:59,100.0,2000.0,0.0,-8.3,0.0
2014-01-27 01:00,2014-01-27 01:59,100.0,2000.0,0.0,-7.9,0.0
2014-01-27 02:00,2014-01-27 02:59,100.0,2000.0,0.0,-7.2,0.0
2014-01-27 03:00,2014-01-27 03:59,100.0,2000.0,0.0,-6.1,0.0
2014-01-27 04:00,2014-01-27 04:59,100.0,2000.0,0.0,-5.3,0.0
2014-01-27 05:00,2014-01-27 05:59,100.0,2000.0,0.0,-4.7,0.0
2014-01-27 06:00,2014-01-27 06:59,100.0,2000.0,0.0,-4.4,0.0
2014-01-27 07:00,2014-01-27 07:59,100.0,0.0,0.0,-4.1,0.0
2014-01-27 08:00,2014-01-27 08:59,42.6,0.0,0.0,-4.1,1.4
2014-01-27 09:00,2014-01-27 09:59,0.0,243.8,0.0,-4.0,20.0
2014-01-27 10:00,2014-01-27 10:59,0.0,857.2,0.0,-3.6,43.3
2014-01-27 11:00,2014-01-27 11:59,0.0,3377.6,0.0,-2.9,66.3
2014-01-27 12:00,2014-01-27 12:59,0.0,3441.8,0.0,-2.4,60.2
2014-01-27 13:00,2014-01-27 13:59,0.0,3573.5,0.0,-2.0,68.4
2014-01-27 14:00,2014-01-27 14:59,0.0,1873.5,0.0,-1.5,75.4
2014-01-27 15:00,2014-01-27 15:59,0.0,531.8,0.0,-1.3,31.3
2014-01-27 16:00,2014-01-27 16:59,47.9,1889.0,0.0,-1.3,3.9
2014-01-27 17:00,2014-01-27 17:59,100.0,133.9,0.0,-1.3,0.0
2014-01-27 18:00,2014-01-27 18:59,100.0,0.0,0.0,-1.5,0.0
2014-01-27 19:00,2014-01-27 19:59,100.0,2000.0,0.0,-1.6,0.0
2014-01-27 20:00,2014-01-27 20:59,100.0,2000.0,0.0,-1.5,0.0
2014-01-27 21:00,2014-01-27 21:59,100.0,2000.0,0.0,-1.4,0.0
2014-01-27 22:00,2014-01-27 22:59,100.0,2000.0,0.0,-1.6,0.0
2014-01-27 23:00,2014-01-27 23:59,100.0,2000.0,0.0,-1.4,0.0
2014-01-28 00:00,2014-01-28 00:59,100.0,2000.0,0.0,-1.7,0.0
2014-01-28 01:00,2014-01-28 01:59,100.0,2000.0,0.0,-2.0,0.0
2014-01-28 02:00,2014-01-28 02:59,100.0,2000.0,0.0,-1.9,0.0
2014-01-28 03:00,2014-01-28 03:59,100.0,2000.0,0.0,-1.9,0.0
2014-01-28 04:00,2014-01-28 04:59,100.0,2000.0,0.0,-1.8,0.0
2014-01-28 05:00,2014-01-28 05:59,100.0,2000.0,0.0,-1.8,0.0
2014-01-28 06:00,2014-01-28 06:59,100.0,2000.0,0.0,-2.0,0.0
2014-01-28 07:00,2014-01-28 07:59,100.0,0.0,0.0,-2.1,0.0
2014-01-28 08:00,2014-01-28 08:59,40.9,2000.0,0.0,-2.2,0.0
2014-01-28 09:00,2014-01-28 09:59,0.0,271.9,0.0,-2.1,16.9
2014-01-28 10:00,2014-01-28 10:59,0.0,940.6,0.0,-2.0,44.9
2014-01-28 11:00,2014-01-28 11:59,0.0,3851.6,0.0,-1.9,80.9
2014-01-28 12:00,2014-01-28 12:59,0.0,1973.8,0.0,-1.7,74.1
2014-01-28 13:00,2014-01-28 13:59,0.0,3180.6,0.0,-1.6,55.3
2014-01-28 14:00,2014-01-28 14:59,0.0,2720.8,0.0,-1.2,33.9
2014-01-28 15:00,2014-01-28 15:59,0.0,2170.9,0.0,-1.1,16.8
2014-01-28 16:00,2014-01-28 16:59,44.4,2064.6,0.0,-1.0,3.5
2014-01-28 17:00,2014-01-28 17:59,100.0,2046.9,0.0,-1.0,0.0
2014-01-28 18:00,2014-01-28 18:59,100.0,2046.9,0.0,-0.6,0.0
2014-01-28 19:00,2014-01-28 19:59,100.0,2046.9,0.0,-0.6,0.0
2014-01-28 20:00,2014-01-28 20:59,100.0,2046.9,0.0,-1.0,0.0
2014-01-28 21:00,2014-01-28 21:59,100.0,2046.9,0.0,-1.1,0.0
2014-01-28 22:00,2014-01-28 22:59,100.0,2046.9,0.0,-1.1,0.0
2014-01-28 23:00,2014-01-28 23:59,100.0,2046.9,0.0,-1.5,0.0
2014-01-29 00:00,2014-01-29 00:59,100.0,2046.9,0.0,-2.3,0.0
2014-01-29 01:00,2014-01-29 01:59,100.0,2046.9,0.0,-2.6,0.0
2014-01-29 02:00,2014-01-29 02:59,100.0,2046.9,0.0,-3.2,0.0
2014-01-29 03:00,2014-01-29 03:59,100.0,2046.9,0.0,-3.5,0.0
2014-01-29 04:00,2014-01-29 04:59,100.0,2046.9,0.0,-3.7,0.0
2014-01-29 05:00,2014-01-29 05:59,100.0,2046.9,0.0,-3.7,0.0
2014-01-29 06:00,2014-01-29 06:59,100.0,199.7,0.0,-3.9,0.0
2014-01-29 07:00,2014-01-29 07:59,100.0,46.9,0.0,-4.0,0.0
2014-01-29 08:00,2014-01-29 08:59,39.4,65.8,0.0,-3.9,0.6
2014-01-29 09:00,2014-01-29 09:59,0.0,1929.3,0.0,-3.6,7.4
2014-01-29 10:00,2014-01-29 10:59,0.0,452.1,0.0,-3.4,22.5
2014-01-29 11:00,2014-01-29 11:59,0.0,3122.3,0.0,-3.4,55.5
2014-01-29 12:00,2014-01-29 12:59,0.0,2681.3,0.2,-3.5,34.7
2014-01-29 13:00,2014-01-29 13:59,0.0,1194.2,0.0,-3.5,47.3
2014-01-29 14:00,2014-01-29 14:59,0.0,2794.9,0.1,-3.9,43.6
2014-01-29 15:00,2014-01-29 15:59,0.0,2289.0,0.0,-4.1,21.3
2014-01-29 16:00,2014-01-29 16:59,41.7,2000.0,0.1,-4.4,2.7
2014-01-29 17:00,2014-01-29 17:59,100.0,2000.0,0.0,-4.4,0.0
2014-01-29 18:00,2014-01-29 18:59,100.0,2000.0,0.0,-4.5,0.0
2014-01-29 19:00,2014-01-29 19:59,100.0,2000.0,0.0,-4.7,0.0
2014-01-29 20:00,2014-01-29 20:59,100.0,2000.0,0.0,-4.8,0.0
2014-01-29 21:00,2014-01-29 21:59,100.0,2000.0,0.0,-4.9,0.0
2014-01-29 22:00,2014-01-29 22:59,100.0,2000.0,0.0,-5.2,0.0
2014-01-29 23:00,2014-01-29 23:59,100.0,2000.0,0.0,-5.4,0.0
2014-01-30 00:00,2014-01-30 00:59,100.0,2000.0,0.0,-5.3,0.0
2014-01-30 01:00,2014-01-30 01:59,100.0,2000.0,0.0,-4.8,0.0
2014-01-30 02:00,2014-01-30 02:59,100.0,2000.0,0.0,-4.3,0.0
2014-01-30 03:00,2014-01-30 03:59,100.0,2000.0,0.0,-4.0,0.0
2014-01-30 04:00,2014-01-30 04:59,100.0,2000.0,0.1,-3.7,0.0
2014-01-30 05:00,2014-01-30 05:59,100.0,2000.0,0.0,-3.6,0.0
2014-01-30 06:00,2014-01-30 06:59,100.0,2000.0,0.1,-3.7,0.0
2014-01-30 07:00,2014-01-30 07:59,99.9,135.0,0.3,-3.7,0.0
2014-01-30 08:00,2014-01-30 08:59,37.0,0.0,0.0,-4.1,1.1
2014-01-30 09:00,2014-01-30 09:59,0.0,160.0,0.0,-4.2,20.9
2014-01-30 10:00,2014-01-30 10:59,0.0,1154.2,0.0,-4.3,53.5
2014-01-30 11:00,2014-01-30 11:59,0.0,3344.7,0.0,-4.3,59.3
2014-01-30 12:00,2014-01-30 12:59,0.0,3291.1,0.0,-3.8,122.2
2014-01-30 13:00,2014-01-30 13:59,0.0,3293.2,0.0,-3.7,59.2
2014-01-30 14:00,2014-01-30 14:59,0.0,2595.3,0.0,-3.7,32.3
2014-01-30 15:00,2014-01-30 15:59,0.0,2041.9,0.0,-3.7,9.4
2014-01-30 16:00,2014-01-30 16:59,38.2,130.0,0.0,-3.6,0.0
2014-01-30 17:00,2014-01-30 17:59,100.0,0.0,0.0,-3.5,0.0
2014-01-30 18:00,2014-01-30 18:59,100.0,0.0,0.0,-3.7,0.0
2014-01-30 19:00,2014-01-30 19:59,100.0,0.0,0.0,-3.8,0.0
2014-01-30 20:00,2014-01-30 20:59,100.0,0.0,0.0,-3.7,0.0
2014-01-30 21:00,2014-01-30 21:59,100.0,2000.0,0.0,-3.5,0.0
2014-01-30 22:00,2014-01-30 22:59,100.0,2000.0,0.0,-3.4,0.0
2014-01-30 23:00,2014-01-30 23:59,100.0,2000.0,0.0,-3.3,0.0
2014-01-31 00:00,2014-01-31 00:59,100.0,2000.0,0.0,-3.3,0.0
2014-01-31 01:00,2014-01-31 01:59,100.0,2000.0,0.0,-3.3,0.0
2014-01-31 02:00,2014-01-31 02:59,100.0,2000.0,0.0,-3.2,0.0
2014-01-31 03:00,2014-01-31 03:59,100.0,2000.0,0.0,-3.1,0.0
2014-01-31 04:00,2014-01-31 04:59,100.0,2000.0,0.0,-3.2,0.0
2014-01-31 05:00,2014-01-31 05:59,100.0,2000.0,0.0,-3.3,0.0
2014-01-31 06:00,2014-01-31 06:59,100.0,2000.0,0.0,-3.3,0.0
2014-01-31 07:00,2014-01-31 07:59,99.8,2000.0,0.0,-3.2,0.0
2014-01-31 08:00,2014-01-31 08:59,30.9,2000.0,0.0,-3.0,0.0
2014-01-31 09:00,2014-01-31 09:59,0.0,2125.1,0.0,-2.6,16.5
2014-01-31 10:00,2014-01-31 10:59,0.0,2899.5,0.0,-2.3,43.2
2014-01-31 11:00,2014-01-31 11:59,0.0,3042.8,0.0,-2.1,47.7
2014-01-31 12:00,2014-01-31 12:59,0.0,2950.4,0.0,-2.2,43.0
2014-01-31 13:00,2014-01-31 13:59,0.0,3648.5,0.0,-2.2,74.1
2014-01-31 14:00,2014-01-31 14:59,0.0,2856.6,0.0,-2.5,41.3
2014-01-31 15:00,2014-01-31 15:59,0.0,2339.5,0.0,-2.9,26.2
2014-01-31 16:00,2014-01-31 16:59,34.6,2001.1,0.0,-3.3,3.7
2014-01-31 17:00,2014-01-31 17:59,100.0,2000.0,0.0,-3.5,0.0
2014-01-31 18:00,2014-01-31 18:59,100.0,2000.0,0.0,-3.4,0.0
2014-01-31 19:00,2014-01-31 19:59,100.0,2000.0,0.0,-3.3,0.0
2014-01-31 20:00,2014-01-31 20:59,100.0,2000.0,0.0,-2.9,0.0
2014-01-31 21:00,2014-01-31 21:59,100.0,2000.0,0.0,-3.0,0.0
2014-01-31 22:00,2014-01-31 22:59,100.0,2000.0,0.0,-3.2,0.0
2014-01-31 23:00,2014-02-01 00:00,100.0,2000.0,0.0,-3.1,0.0
